Filename,locations,Answer_Probabilities,Most_Frequent_Answer
JL35899_DF385JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/71795787-4612-4650-b34f-cefcc88ded26.jpeg,"{'sterile': 0.917, 'not sure': 0.083}",sterile
JL35899I_DF385JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/ff2b510e-e463-493e-963d-35f911187d11.jpeg,"{'sterile': 0.636, 'both': 0.045, 'not sure': 0.182, 'male': 0.091, 'female': 0.045}",sterile
JL35899I_DF385JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/5d90a9cb-2ba7-4986-a0ea-75a81fde748f.jpeg,"{'sterile': 0.958, 'not sure': 0.042}",sterile
JL35899I_DF385JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/031a0d64-7622-41af-9434-fb806937c4d4.jpeg,"{'female': 0.458, 'sterile': 0.458, 'male': 0.083}",female
JL35907_DF377JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/76fe0629-e0df-41ae-b36e-b845a22df0fd.jpeg,"{'male': 0.083, 'sterile': 0.917}",sterile
JL35907_DF377JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/a036dea6-7080-44e9-8b4a-263406c5db48.jpeg,"{'sterile': 0.958, 'not sure': 0.042}",sterile
JL35919_D361JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/b639a3ed-aa3e-4631-b119-f0a0169dad15.jpeg,{'sterile': 1.0},sterile
JL35919_D361JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/08b1b741-9c51-48f8-9d4a-0ea81f139869.jpeg,"{'sterile': 0.958, 'not sure': 0.042}",sterile
JL35919_D361JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/9a380109-dbdc-433b-b796-d00847a14fe6.jpeg,"{'not sure': 0.042, 'sterile': 0.958}",sterile
JL35920JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/2b301d77-9acd-4599-8bdb-3e58d72edf69.jpeg,"{'sterile': 0.958, 'not sure': 0.042}",sterile
JL35920JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c652b29c-f9ad-49d4-b73e-f747f38927fd.jpeg,"{'sterile': 0.875, 'not sure': 0.083, 'male': 0.042}",sterile
JL35920JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/73c93edc-0380-4f0b-8f56-2dfd6b1ce90d.jpeg,"{'sterile': 0.958, 'not sure': 0.042}",sterile
JL35920JPEG(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/dfbcc4f2-060e-4671-acfd-7705255d077c.jpeg,"{'male': 0.167, 'sterile': 0.708, 'not sure': 0.125}",sterile
JL35924BJPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/651499c9-a998-473f-aa92-071b13d95c76.jpeg,"{'female': 0.792, 'male': 0.083, 'not sure': 0.083, 'both': 0.042}",female
JL35924BJPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/b0c47869-6efc-4428-aa85-c4b44052bcb5.jpeg,{'sterile': 1.0},sterile
JL35925_D276JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/5f6a7fba-90a3-4198-bed1-bc76db0d43ee.jpeg,"{'female': 0.792, 'both': 0.125, 'male': 0.042, 'not sure': 0.042}",female
JL35925_D276JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/be7a79d1-bd1d-4773-936c-a50494d79814.jpeg,"{'male': 0.167, 'sterile': 0.542, 'female': 0.25, 'not sure': 0.042}",sterile
JL35925_D276JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/604ebd99-1658-4859-9f51-27c05a57daf0.jpeg,"{'sterile': 0.875, 'not sure': 0.125}",sterile
JL35930_D317JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e0cdb37e-e6f2-476b-a3cf-052758be463a.jpeg,"{'sterile': 0.917, 'not sure': 0.083}",sterile
JL35930_D317JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/86093c7e-73dd-4d47-bdbb-10f5bc3c3402.jpeg,{'sterile': 1.0},sterile
JL35990_D306JPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/addfe574-30fb-429d-8405-b6dabe815272.jpeg,"{'sterile': 0.958, 'male': 0.042}",sterile
JL35995JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/3fbf5171-24de-4e27-b065-2c81893c16ba.jpeg,"{'not sure': 0.125, 'sterile': 0.833, 'male': 0.042}",sterile
JL35995JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/eb3fd643-19a2-4da2-ba71-9f6f2c92b79f.jpeg,"{'sterile': 0.833, 'not sure': 0.042, 'female': 0.125}",sterile
JL35995JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/571ee02c-5e6a-4ee5-bf2e-1a8340d8840e.jpeg,"{'sterile': 0.167, 'female': 0.417, 'not sure': 0.333, 'male': 0.083}",female
JL36000_D311JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c9437c35-1b6c-4ba2-9288-0704813057d8.jpeg,"{'sterile': 0.792, 'male': 0.042, 'not sure': 0.125, 'female': 0.042}",sterile
JL36002JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/a55724d1-338e-412f-a76f-fe8e3c7fdc42.jpeg,"{'sterile': 0.917, 'not sure': 0.083}",sterile
JL36082JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/8e92bce0-cf46-4e25-bc69-f0b4994bc2ab.jpeg,"{'male': 0.75, 'not sure': 0.125, 'both': 0.042, 'female': 0.083}",male
JL36082JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/51d1a960-9f01-4068-8af0-8f068fb2c09c.jpeg,"{'male': 0.24, 'sterile': 0.48, 'not sure': 0.28}",sterile
JL36104(1)_D379JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/248631f9-be56-4888-b682-d934df20d088.jpeg,"{'female': 0.25, 'not sure': 0.292, 'sterile': 0.458}",sterile
JL36104(1)_D379JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/d72c3535-76e0-4b34-98a2-c0f68035de28.jpeg,"{'both': 0.042, 'female': 0.208, 'not sure': 0.375, 'sterile': 0.375}",not sure
JL36104(2)_D379JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/a4612a5c-dedf-4496-9d2e-fb464ad8e807.jpeg,"{'sterile': 0.917, 'male': 0.042, 'not sure': 0.042}",sterile
JL36107_D368JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/cc8207cc-d8e1-4ce3-bad4-79d51b3a11e4.jpeg,"{'male': 0.382, 'both': 0.559, 'female': 0.059}",both
JL36107_D368JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/0984bc94-aba2-4036-9ae7-968d0b3e8543.jpeg,"{'male': 0.618, 'female': 0.294, 'not sure': 0.029, 'both': 0.059}",male
JL36107_D368JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/ca813521-03f2-48ea-89cc-ba1432b0cec7.jpeg,"{'female': 0.412, 'not sure': 0.029, 'male': 0.441, 'sterile': 0.088, 'both': 0.029}",male
JL36111_DF374JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/116417d8-c72d-4d3b-82ef-1ec6cda1c90b.jpeg,"{'male': 0.031, 'both': 0.094, 'female': 0.062, 'sterile': 0.625, 'not sure': 0.187}",sterile
JL36111_DF374JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/46b5c899-dbf4-4402-83ab-c68723e9e68e.jpeg,"{'not sure': 0.312, 'male': 0.219, 'female': 0.125, 'sterile': 0.219, 'both': 0.125}",not sure
JL36111_DF374JPEG(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/579e76d1-d589-4b7e-8e80-716d6648916b.jpeg,"{'male': 0.059, 'not sure': 0.118, 'sterile': 0.706, 'female': 0.118}",sterile
JL36111_DF374JPEG(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/fa957b83-36c4-4881-9a0c-52beadf9682f.jpeg,"{'sterile': 0.647, 'not sure': 0.118, 'male': 0.147, 'female': 0.088}",sterile
JL36111JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/778bf86b-f67c-4239-8dad-a7a15e587e82.jpeg,"{'sterile': 0.941, 'not sure': 0.029, 'female': 0.029}",sterile
JL36111JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/a498c956-9701-4c17-a652-b8d56e83616f.jpeg,"{'sterile': 0.912, 'male': 0.029, 'not sure': 0.059}",sterile
JL36112JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/42fe7260-9188-4cd3-b15e-d2328f2102f1.jpeg,"{'sterile': 0.941, 'female': 0.029, 'not sure': 0.029}",sterile
JL36197JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/80d3b06b-ad40-4cce-a11a-7601b7925f31.jpeg,"{'female': 0.471, 'not sure': 0.118, 'sterile': 0.294, 'male': 0.088, 'both': 0.029}",female
JL36204JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/30442b5a-b6b8-4b1b-8073-4e5f6724fe1c.jpeg,"{'sterile': 0.281, 'both': 0.25, 'male': 0.344, 'female': 0.031, 'not sure': 0.094}",male
JL36204JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/ac9de8de-f685-44fb-8ace-6c6a591ff920.jpeg,"{'both': 0.75, 'female': 0.219, 'not sure': 0.031}",both
JL36220JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c7533c81-7e33-405d-8902-e73a4ffd886b.jpeg,"{'sterile': 0.563, 'female': 0.156, 'not sure': 0.125, 'both': 0.094, 'male': 0.062}",sterile
JL36220JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/70928de4-eb91-4f8a-a095-4a4a5423c377.jpeg,"{'sterile': 0.937, 'male': 0.031, 'both': 0.031}",sterile
JL36308JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/9eea002b-fd4d-4c7b-adff-cf886a0e6d16.jpeg,"{'female': 0.937, 'both': 0.031, 'sterile': 0.031}",female
JL36308JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/2b5df8b6-a6c9-4349-81f4-530119caacc0.jpeg,"{'female': 0.906, 'both': 0.094}",female
JL36308JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/56576038-4956-4e4e-a9fa-23f64f8fbcf3.jpeg,"{'sterile': 0.563, 'female': 0.031, 'not sure': 0.125, 'male': 0.281}",sterile
JL36308JPEG(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/d0ec0825-2424-4914-84d5-ef3eae14df74.jpeg,"{'sterile': 0.844, 'female': 0.094, 'not sure': 0.031, 'male': 0.031}",sterile
JL36308JPEG(f).jpg,https://panoptes-uploads.zooniverse.org/subject_location/f2da46dd-4ef7-487a-ba7c-cef87c245e33.jpeg,"{'male': 0.094, 'sterile': 0.656, 'not sure': 0.156, 'female': 0.062, 'both': 0.031}",sterile
JL36310B_leftJPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/8ca0c6ad-1e14-4851-96ce-539f30f23f0e.jpeg,"{'sterile': 0.76, 'not sure': 0.2, 'female': 0.04}",sterile
JL36310B_leftJPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/ddd67026-0eda-45dc-ac41-f34411b114a2.jpeg,"{'not sure': 0.321, 'sterile': 0.286, 'female': 0.321, 'male': 0.071}",not sure
JL36310B_rightJPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/6a32f3ac-dd5e-4404-80ba-b7c6314cbfdc.jpeg,"{'sterile': 0.875, 'not sure': 0.062, 'female': 0.031, 'male': 0.031}",sterile
JL36310B_rightJPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/34f3f315-b7a6-4ae0-ab0d-67fef0a753f4.jpeg,"{'not sure': 0.184, 'male': 0.5, 'sterile': 0.237, 'both': 0.053, 'female': 0.026}",male
JL36311JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/cef5c511-ad92-4a6a-97ce-80086dd8fed4.jpeg,"{'male': 0.031, 'female': 0.906, 'not sure': 0.031, 'sterile': 0.031}",female
JL36311JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/1364b17a-9f53-423e-9b03-9ac2fc90bbc8.jpeg,"{'female': 0.25, 'not sure': 0.219, 'male': 0.312, 'both': 0.094, 'sterile': 0.125}",male
JL36311JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/5226ddfa-079b-44ef-8c35-bfec55e18d93.jpeg,"{'female': 0.125, 'sterile': 0.5, 'male': 0.25, 'not sure': 0.125}",sterile
JL36407_D369JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/69bfd47d-0505-481a-84a0-66b919665777.jpeg,"{'both': 0.75, 'male': 0.187, 'female': 0.062}",both
JL36407_D369JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/6cacc727-2ef9-4e1e-abda-84defb025ca5.jpeg,"{'male': 0.406, 'female': 0.5, 'not sure': 0.094}",female
JL36407_D369JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/12f4fd57-6cd0-47d8-a79e-2a2bdb3777e1.jpeg,"{'male': 0.563, 'sterile': 0.062, 'female': 0.281, 'both': 0.094}",male
JL36429JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/a8ac58f9-b456-47ed-8df4-20706a1793da.jpeg,"{'sterile': 0.92, 'male': 0.04, 'not sure': 0.04}",sterile
JL36429JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/bb0e6744-084b-4526-8be5-4df47a255a8f.jpeg,"{'male': 0.967, 'female': 0.033}",male
JL36429JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/cc8840cb-2716-4860-97f7-eb621dc7df04.jpeg,"{'sterile': 0.692, 'not sure': 0.231, 'male': 0.038, 'female': 0.038}",sterile
JL36429JPEG_cropped_resized(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/bac252d7-ab2d-49f6-8a91-f56143cdd190.jpeg,"{'sterile': 0.88, 'male': 0.04, 'female': 0.08}",sterile
JL36429JPEG_cropped_resized(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/cf3ca230-acc3-43c2-baf7-3f46a972fe84.jpeg,"{'sterile': 0.885, 'male': 0.038, 'not sure': 0.038, 'both': 0.038}",sterile
JL36429JPEG_cropped_resized(f).jpg,https://panoptes-uploads.zooniverse.org/subject_location/458c142a-cf72-4bff-8409-ace37e3b962a.jpeg,"{'female': 0.12, 'sterile': 0.6, 'not sure': 0.08, 'male': 0.2}",sterile
JL36484_D333JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/9fe45a90-5ee5-4006-81a5-d89d52c3426f.jpeg,"{'sterile': 0.676, 'not sure': 0.029, 'male': 0.265, 'female': 0.029}",sterile
JL36484JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/da5e8719-cd15-4122-b99b-4836d7e2aad7.jpeg,"{'male': 0.687, 'sterile': 0.281, 'not sure': 0.031}",male
JL36518IJPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/734395a5-192b-42e6-be2c-1526c2753900.jpeg,"{'not sure': 0.062, 'both': 0.312, 'male': 0.563, 'female': 0.062}",male
JL36518IJPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/abdeb147-dc01-4074-a797-d16f7b206d7e.jpeg,"{'sterile': 0.563, 'male': 0.375, 'not sure': 0.062}",sterile
JL36518IJPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/cdfad397-e123-46b3-a09a-e77e3393d46c.jpeg,"{'sterile': 0.781, 'male': 0.062, 'not sure': 0.094, 'female': 0.062}",sterile
JL36518IJPEG(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c1bd3220-20a9-45a0-bca6-1b33a1a44c2b.jpeg,"{'not sure': 0.094, 'male': 0.781, 'sterile': 0.094, 'female': 0.031}",male
JL36518IJPEG(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/58949414-b014-4b0a-a6dc-99ec3c13d5a7.jpeg,"{'both': 0.781, 'male': 0.125, 'female': 0.094}",both
JL36518IJPEG(f).jpg,https://panoptes-uploads.zooniverse.org/subject_location/92321224-1504-4786-bf36-73326ddf5c09.jpeg,"{'male': 0.875, 'not sure': 0.062, 'both': 0.031, 'female': 0.031}",male
JL36518IJPEG(g).jpg,https://panoptes-uploads.zooniverse.org/subject_location/4a44c250-3844-4c09-85c8-4e7e87d41328.jpeg,"{'male': 0.312, 'not sure': 0.281, 'both': 0.156, 'sterile': 0.219, 'female': 0.031}",male
JL36612JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/46f994ca-d6c8-441a-ade5-269cf9b64f4d.jpeg,"{'both': 0.636, 'female': 0.333, 'not sure': 0.03}",both
JL36612JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/4d22bd50-38c5-41fc-bb8f-ee829b45dd54.jpeg,"{'male': 0.344, 'female': 0.125, 'not sure': 0.25, 'both': 0.094, 'sterile': 0.187}",male
JL36616IJPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/d37811cb-b2a2-469b-9408-f67d5b2c6fdf.jpeg,"{'sterile': 0.719, 'male': 0.125, 'not sure': 0.156}",sterile
JL36616IJPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/46dda4da-afe1-4eab-9493-9218e009f591.jpeg,"{'female': 0.75, 'both': 0.25}",female
JL36644IJPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/089a541f-2c7c-4d11-9fc7-c4be1f24b855.jpeg,"{'sterile': 0.844, 'both': 0.031, 'male': 0.125}",sterile
JL36644IJPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/49d2e238-a988-4ea6-90e6-4e785208ba5d.jpeg,"{'sterile': 0.812, 'male': 0.094, 'not sure': 0.062, 'female': 0.031}",sterile
JL36681JPEG_cropped_resized.jpg,https://panoptes-uploads.zooniverse.org/subject_location/07cd4ff6-8e73-488f-b1ae-93efce776514.jpeg,"{'female': 0.536, 'sterile': 0.286, 'not sure': 0.107, 'male': 0.071}",female
JL36686JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c2a7a9ab-b223-4205-bdce-bf95b78ca3fd.jpeg,{'sterile': 1.0},sterile
JL36686JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/98f20cdc-e227-4cfb-8751-17897e71e706.jpeg,"{'male': 0.875, 'not sure': 0.062, 'female': 0.062}",male
JL36686JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/62e62b8f-9575-45cf-868f-8399087b38a1.jpeg,"{'sterile': 0.156, 'not sure': 0.187, 'female': 0.563, 'both': 0.094}",female
JL36686JPEG(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e32d6ad5-d5b3-4379-afbf-99e89c2118ea.jpeg,"{'sterile': 0.812, 'male': 0.062, 'not sure': 0.062, 'female': 0.062}",sterile
JL36686JPEG(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c2c8bc36-6ac0-4a8f-bfee-5e0c761b5d40.jpeg,"{'not sure': 0.094, 'male': 0.75, 'sterile': 0.094, 'female': 0.062}",male
JL36686JPEG(f).jpg,https://panoptes-uploads.zooniverse.org/subject_location/1804c6b6-43fa-4604-8931-d0737d010067.jpeg,"{'sterile': 0.906, 'male': 0.031, 'not sure': 0.031, 'female': 0.031}",sterile
JL36797JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/6c00ade8-a1b9-452c-a5e2-e7e455de54a4.jpeg,"{'sterile': 0.6, 'male': 0.16, 'not sure': 0.16, 'female': 0.08}",sterile
JL36797JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/ee0a613a-9ec7-4c5f-a624-f0bf36a8170e.jpeg,"{'male': 0.571, 'not sure': 0.071, 'both': 0.321, 'female': 0.036}",male
JL36797JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/1abbc299-b9d4-4ce7-828b-c9d877fdce06.jpeg,"{'male': 0.2, 'sterile': 0.4, 'not sure': 0.28, 'female': 0.04, 'both': 0.08}",sterile
JL36823AJPEG.png,https://panoptes-uploads.zooniverse.org/subject_location/f2484092-9b61-4c96-935d-4015786eef44.png,"{'male': 0.6, 'sterile': 0.2, 'not sure': 0.2}",male
JL36823AJPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/47047942-e0db-4983-a57c-4e61399efa6e.jpeg,"{'sterile': 0.846, 'not sure': 0.115, 'female': 0.038}",sterile
JL36823AJPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/b93da761-2e7e-4774-ba1c-3f443b88a650.jpeg,"{'sterile': 0.76, 'male': 0.12, 'not sure': 0.08, 'female': 0.04}",sterile
JL36823AJPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/601bd3e5-5f86-4072-b062-8b0f9c6d2abc.jpeg,"{'sterile': 0.8, 'not sure': 0.12, 'male': 0.04, 'female': 0.04}",sterile
JL36823AJPEG_cropped_resized(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/7a4c5dfd-ff2f-4cfc-bcaf-a3c7351e375c.jpeg,"{'sterile': 0.56, 'not sure': 0.28, 'both': 0.04, 'male': 0.08, 'female': 0.04}",sterile
JL36823AJPEG_cropped_resized(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/419fdcb6-ce56-4aab-94b8-5c54f5fd9ebd.jpeg,"{'male': 0.04, 'sterile': 0.48, 'female': 0.08, 'not sure': 0.4}",sterile
JL36823AJPEG_cropped_resized(f).jpg,https://panoptes-uploads.zooniverse.org/subject_location/038e5ba1-a190-4283-b9dd-31a920f8559e.jpeg,"{'male': 0.643, 'not sure': 0.107, 'sterile': 0.143, 'female': 0.036, 'both': 0.071}",male
JL36823AJPEG_cropped_resized(g).jpg,https://panoptes-uploads.zooniverse.org/subject_location/7dbd3094-53ed-4bd5-b312-2305d95cafc0.jpeg,"{'sterile': 0.72, 'not sure': 0.08, 'male': 0.12, 'female': 0.08}",sterile
JL36823AJPEG_cropped_resized(h).jpg,https://panoptes-uploads.zooniverse.org/subject_location/83787f88-15be-413b-9089-8f34719cbabe.jpeg,"{'sterile': 0.815, 'not sure': 0.111, 'male': 0.037, 'female': 0.037}",sterile
JL36823AJPEG_cropped_resized(i).jpg,https://panoptes-uploads.zooniverse.org/subject_location/894b6e1e-8d54-4528-b9ce-095966013ca3.jpeg,"{'sterile': 0.64, 'not sure': 0.28, 'male': 0.08}",sterile
JL36823AJPEG_cropped_resized(j).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c128a581-39e4-4711-93b3-29aa4bb7d2f5.jpeg,"{'sterile': 0.68, 'not sure': 0.2, 'male': 0.08, 'female': 0.04}",sterile
JL36823AJPEG_cropped_resized(k).jpg,https://panoptes-uploads.zooniverse.org/subject_location/cc57b415-9806-497c-ae0b-181cb97eb614.jpeg,"{'sterile': 0.76, 'not sure': 0.16, 'male': 0.04, 'female': 0.04}",sterile
JL36823AJPEG_cropped_resized(l).jpg,https://panoptes-uploads.zooniverse.org/subject_location/25e5a4e2-3245-44b8-9418-867fcc616846.jpeg,"{'sterile': 0.8, 'not sure': 0.08, 'male': 0.04, 'female': 0.08}",sterile
JL36823AJPEG_cropped_resized(m).jpg,https://panoptes-uploads.zooniverse.org/subject_location/558a7b76-f21e-4723-aa3b-315ab8323c69.jpeg,"{'female': 0.04, 'sterile': 0.52, 'male': 0.08, 'not sure': 0.36}",sterile
JL36823AJPEG_cropped_resized(n).jpg,https://panoptes-uploads.zooniverse.org/subject_location/b794e57e-1481-4561-b425-65199fb65c72.jpeg,"{'sterile': 0.731, 'not sure': 0.231, 'female': 0.038}",sterile
JL36823AJPEG_cropped_resized(o).jpg,https://panoptes-uploads.zooniverse.org/subject_location/9e074b7a-2c7a-4345-9a1b-f5109778b708.jpeg,"{'not sure': 0.536, 'sterile': 0.429, 'male': 0.036}",not sure
JL36823AJPEG_cropped_resized(p).jpg,https://panoptes-uploads.zooniverse.org/subject_location/4dffc526-cdbb-4b5b-a065-d7db7fd1c3b7.jpeg,"{'sterile': 0.808, 'not sure': 0.115, 'female': 0.077}",sterile
JL36823AJPEG_cropped_resized(q).jpg,https://panoptes-uploads.zooniverse.org/subject_location/5b9171a8-de70-43d2-b59a-dcef9476469c.jpeg,"{'not sure': 0.28, 'male': 0.16, 'sterile': 0.52, 'female': 0.04}",sterile
JL36823AJPEG_cropped_resized(r).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c3922eb6-5118-4098-80a1-4590fa7640d8.jpeg,"{'male': 0.077, 'not sure': 0.269, 'sterile': 0.615, 'female': 0.038}",sterile
JL36894JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/ba70c664-cedf-46b1-a143-fabe39b0b0c9.jpeg,"{'female': 0.714, 'male': 0.179, 'sterile': 0.036, 'both': 0.071}",female
